Date,2021/06/29
Name,元大標普500基金
Net Asset,5834498846
Shares Outstanding,159485000
ETF Currency,NTD
NAV per Share,36.58

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
GD_US,GENERAL DYNAMICS CORP,USD,1271.0,,,0.12,,1.0,27.89
SRE_US,SEMPRA ENERGY,USD,1750.0,,,0.11,,1.0,27.89
CNC_US,CENTENE CORP,USD,3237.0,,,0.11,,1.0,27.89
SPG_US,SIMON PROPERTY GROUP INC,USD,1825.0,,,0.11,,1.0,27.89
TT_US,TRANE TECHNOLOGIES PLC,USD,1328.0,,,0.11,,1.0,27.89
DLR_US,DIGITAL REALTY TRUST INC,USD,1564.0,,,0.11,,1.0,27.89
CMG_US,CHIPOTLE MEXICAN GRILL INC,USD,156.0,,,0.11,,1.0,27.89
INFO_US,IHS MARKIT LTD,USD,2081.0,,,0.11,,1.0,27.89
AEP_US,AMERICAN ELECTRIC POWER,USD,2776.0,,,0.11,,1.0,27.89
APTV_US,APTIV PLC,USD,1502.0,,,0.11,,1.0,27.89
AIG_US,AMERICAN INTERNATIONAL GROUP,USD,4766.0,,,0.11,,1.0,27.89
DXCM_US,DEXCOM INC,USD,537.0,,,0.11,,1.0,27.89
BAX_US,BAXTER INTERNATIONAL INC,USD,2793.0,,,0.11,,1.0,27.89
BK_US,BANK OF NEW YORK MELLON CORP,USD,4481.0,,,0.11,,1.0,27.89
PRU_US,PRUDENTIAL FINANCIAL INC,USD,2188.0,,,0.11,,1.0,27.89
SNPS_US,SYNOPSYS INC,USD,847.0,,,0.11,,1.0,27.89
MPC_US,MARATHON PETROLEUM CORP,USD,3625.0,,,0.11,,1.0,27.89
DD_US,DUPONT DE NEMOURS INC,USD,2956.0,,,0.11,,1.0,27.89
MCHP_US,MICROCHIP TECHNOLOGY INC,USD,1519.0,,,0.11,,1.0,27.89
APH_US,AMPHENOL CORP-CL A,USD,3319.0,,,0.11,,1.0,27.89
ALXN_US,ALEXION PHARMACEUTICALS INC,USD,1228.0,,,0.11,,1.0,27.89
EA_US,ELECTRONIC ARTS INC,USD,1590.0,,,0.11,,1.0,27.89
PPG_US,PPG INDUSTRIES INC,USD,1317.0,,,0.11,,1.0,27.89
PSX_US,PHILLIPS 66,USD,2432.0,,,0.1,,1.0,27.89
SYY_US,SYSCO CORP,USD,2841.0,,,0.1,,1.0,27.89
ALL_US,ALLSTATE CORP,USD,1663.0,,,0.1,,1.0,27.89
PH_US,PARKER HANNIFIN CORP,USD,717.0,,,0.1,,1.0,27.89
ORLY_US,O`REILLY AUTOMOTIVE INC,USD,387.0,,,0.1,,1.0,27.89
STZ_US,CONSTELLATION BRANDS INC-A,USD,939.0,,,0.1,,1.0,27.89
CARR_US,CARRIER GLOBAL CORP,USD,4537.0,,,0.1,,1.0,27.89
PXD_US,PIONEER NATURAL RESOURCES CO,USD,1287.0,,,0.1,,1.0,27.89
TRV_US,TRAVELERS COS INC/THE,USD,1397.0,,,0.1,,1.0,27.89
DFS_US,DISCOVER FINANCIAL SERVICES,USD,1693.0,,,0.1,,1.0,27.89
CDNS_US,CADENCE DESIGN SYS INC,USD,1545.0,,,0.1,,1.0,27.89
MAR_US,MARRIOTT INTERNATIONAL -CL A,USD,1483.0,,,0.1,,1.0,27.89
WBA_US,WALGREENS BOOTS ALLIANCE INC,USD,3985.0,,,0.1,,1.0,27.89
CTSH_US,COGNIZANT TECH SOLUTIONS-A,USD,2929.0,,,0.1,,1.0,27.89
IFF_US,INTL FLAVORS & FRAGRANCES,USD,1383.0,,,0.1,,1.0,27.89
TDG_US,TRANSDIGM GROUP INC,USD,305.0,,,0.1,,1.0,27.89
MSI_US,MOTOROLA SOLUTIONS INC,USD,942.0,,,0.1,,1.0,27.89
GIS_US,GENERAL MILLS INC,USD,3388.0,,,0.1,,1.0,27.89
XEL_US,XCEL ENERGY INC,USD,2989.0,,,0.1,,1.0,27.89
HPQ_US,HP INC,USD,6672.0,,,0.09,,1.0,27.89
KMI_US,KINDER MORGAN INC,USD,10817.0,,,0.09,,1.0,27.89
RMD_US,RESMED INC,USD,808.0,,,0.09,,1.0,27.89
CMI_US,CUMMINS INC,USD,812.0,,,0.09,,1.0,27.89
WELL_US,WELLTOWER INC,USD,2319.0,,,0.09,,1.0,27.89
YUM_US,YUM! BRANDS INC,USD,1655.0,,,0.09,,1.0,27.89
SBAC_US,SBA COMMUNICATIONS CORP,USD,607.0,,,0.09,,1.0,27.89
HLT_US,HILTON WORLDWIDE HOLDINGS IN,USD,1547.0,,,0.09,,1.0,27.89
ZBH_US,ZIMMER BIOMET HOLDINGS INC,USD,1158.0,,,0.09,,1.0,27.89
ADM_US,ARCHER-DANIELS-MIDLAND CO,USD,3103.0,,,0.09,,1.0,27.89
AFL_US,AFLAC INC,USD,3511.0,,,0.09,,1.0,27.89
MNST_US,MONSTER BEVERAGE CORP,USD,2055.0,,,0.09,,1.0,27.89
PAYX_US,PAYCHEX INC,USD,1781.0,,,0.09,,1.0,27.89
VLO_US,VALERO ENERGY CORP,USD,2270.0,,,0.09,,1.0,27.89
CTAS_US,CINTAS CORP,USD,490.0,,,0.09,,1.0,27.89
FRC_US,FIRST REPUBLIC BANK/CA,USD,977.0,,,0.09,,1.0,27.89
ROK_US,ROCKWELL AUTOMATION INC,USD,645.0,,,0.09,,1.0,27.89
SWK_US,STANLEY BLACK & DECKER INC,USD,897.0,,,0.09,,1.0,27.89
OTIS_US,OTIS WORLDWIDE CORP,USD,2240.0,,,0.09,,1.0,27.89
FTNT_US,FORTINET INC,USD,753.0,,,0.09,,1.0,27.89
CTVA_US,CORTEVA INC,USD,4094.0,,,0.09,,1.0,27.89
WMB_US,WILLIAMS COS INC,USD,6747.0,,,0.09,,1.0,27.89
XLNX_US,XILINX INC,USD,1365.0,,,0.09,,1.0,27.89
LUV_US,SOUTHWEST AIRLINES CO,USD,3285.0,,,0.09,,1.0,27.89
AZO_US,AUTOZONE INC,USD,120.0,,,0.08,,1.0,27.89
GLW_US,CORNING INC,USD,4303.0,,,0.08,,1.0,27.89
MTD_US,METTLER-TOLEDO INTERNATIONAL,USD,129.0,,,0.08,,1.0,27.89
PCAR_US,PACCAR INC,USD,1928.0,,,0.08,,1.0,27.89
AME_US,AMETEK INC,USD,1283.0,,,0.08,,1.0,27.89
SIVB_US,SVB FINANCIAL GROUP,USD,302.0,,,0.08,,1.0,27.89
WLTW_US,WILLIS TOWERS WATSON PLC,USD,716.0,,,0.08,,1.0,27.89
MCK_US,MCKESSON CORP,USD,879.0,,,0.08,,1.0,27.89
PEG_US,PUBLIC SERVICE ENTERPRISE GP,USD,2805.0,,,0.08,,1.0,27.89
ANSS_US,ANSYS INC,USD,484.0,,,0.08,,1.0,27.89
AVB_US,AVALONBAY COMMUNITIES INC,USD,775.0,,,0.08,,1.0,27.89
FAST_US,FASTENAL CO,USD,3190.0,,,0.08,,1.0,27.89
KR_US,KROGER CO,USD,4205.0,,,0.08,,1.0,27.89
SWKS_US,SKYWORKS SOLUTIONS INC,USD,917.0,,,0.08,,1.0,27.89
CBRE_US,CBRE GROUP INC - A,USD,1864.0,,,0.08,,1.0,27.89
DHI_US,DR HORTON INC,USD,1822.0,,,0.08,,1.0,27.89
EFX_US,EQUIFAX INC,USD,676.0,,,0.08,,1.0,27.89
AJG_US,ARTHUR J GALLAGHER & CO,USD,1138.0,,,0.08,,1.0,27.89
NUE_US,NUCOR CORP,USD,1662.0,,,0.08,,1.0,27.89
STT_US,STATE STREET CORP,USD,1932.0,,,0.08,,1.0,27.89
AMP_US,AMERIPRISE FINANCIAL INC,USD,644.0,,,0.08,,1.0,27.89
DAL_US,DELTA AIR LINES INC,USD,3553.0,,,0.08,,1.0,27.89
WEC_US,WEC ENERGY GROUP INC,USD,1752.0,,,0.08,,1.0,27.89
VRSK_US,VERISK ANALYTICS INC,USD,900.0,,,0.08,,1.0,27.89
KEYS_US,KEYSIGHT TECHNOLOGIES IN,USD,1023.0,,,0.07,,1.0,27.89
AWK_US,AMERICAN WATER WORKS CO INC,USD,1008.0,,,0.07,,1.0,27.89
FITB_US,FIFTH THIRD BANCORP,USD,3910.0,,,0.07,,1.0,27.89
CPRT_US,COPART INC,USD,1156.0,,,0.07,,1.0,27.89
OXY_US,OCCIDENTAL PETROLEUM CORP,USD,4666.0,,,0.07,,1.0,27.89
ES_US,EVERSOURCE ENERGY,USD,1908.0,,,0.07,,1.0,27.89
MXIM_US,MAXIM INTEGRATED PRODUCTS,USD,1491.0,,,0.07,,1.0,27.89
ZBRA_US,ZEBRA TECHNOLOGIES CORP-CL A,USD,297.0,,,0.07,,1.0,27.89
BLL_US,BALL CORP,USD,1823.0,,,0.07,,1.0,27.89
EQR_US,EQUITY RESIDENTIAL,USD,1911.0,,,0.07,,1.0,27.89
SYF_US,SYNCHRONY FINANCIAL,USD,3004.0,,,0.07,,1.0,27.89
LEN_US,LENNAR CORP-A,USD,1532.0,,,0.07,,1.0,27.89
VFC_US,VF CORP,USD,1786.0,,,0.07,,1.0,27.89
WST_US,WEST PHARMACEUTICAL SERVICES,USD,410.0,,,0.07,,1.0,27.89
VIAC_US,VIACOMCBS INC - CLASS B,USD,3363.0,,,0.07,,1.0,27.89
LYB_US,LYONDELLBASELL INDU-CL A,USD,1430.0,,,0.07,,1.0,27.89
LH_US,LABORATORY CRP OF AMER HLDGS,USD,542.0,,,0.07,,1.0,27.89
KSU_US,KANSAS CITY SOUTHERN,USD,505.0,,,0.07,,1.0,27.89
WY_US,WEYERHAEUSER CO,USD,4161.0,,,0.07,,1.0,27.89
HSY_US,HERSHEY CO/THE,USD,813.0,,,0.07,,1.0,27.89
DTE_US,DTE ENERGY COMPANY,USD,1076.0,,,0.07,,1.0,27.89
O_US,REALTY INCOME CORP,USD,2075.0,,,0.07,,1.0,27.89
ARE_US,ALEXANDRIA REAL ESTATE EQUIT,USD,762.0,,,0.07,,1.0,27.89
ED_US,CONSOLIDATED EDISON INC,USD,1904.0,,,0.07,,1.0,27.89
BBY_US,BEST BUY CO INC,USD,1238.0,,,0.07,,1.0,27.89
OKE_US,ONEOK INC,USD,2475.0,,,0.07,,1.0,27.89
GNRC_US,GENERAC HOLDINGS INC,USD,350.0,,,0.07,,1.0,27.89
HES_US,HESS CORP,USD,1525.0,,,0.07,,1.0,27.89
EXPE_US,EXPEDIA GROUP INC,USD,786.0,,,0.06,,1.0,27.89
NTRS_US,NORTHERN TRUST CORP,USD,1156.0,,,0.06,,1.0,27.89
ODFL_US,OLD DOMINION FREIGHT LINE,USD,528.0,,,0.06,,1.0,27.89
CDW_US,CDW CORP/DE,USD,779.0,,,0.06,,1.0,27.89
ENPH_US,ENPHASE ENERGY INC,USD,754.0,,,0.06,,1.0,27.89
IP_US,INTERNATIONAL PAPER CO,USD,2176.0,,,0.06,,1.0,27.89
FTV_US,FORTIVE CORP,USD,1880.0,,,0.06,,1.0,27.89
CERN_US,CERNER CORP,USD,1674.0,,,0.06,,1.0,27.89
VMC_US,VULCAN MATERIALS CO,USD,737.0,,,0.06,,1.0,27.89
ETSY_US,ETSY INC,USD,706.0,,,0.06,,1.0,27.89
RSG_US,REPUBLIC SERVICES INC,USD,1169.0,,,0.06,,1.0,27.89
DLTR_US,DOLLAR TREE INC,USD,1288.0,,,0.06,,1.0,27.89
HIG_US,HARTFORD FINANCIAL SVCS GRP,USD,1984.0,,,0.06,,1.0,27.89
URI_US,UNITED RENTALS INC,USD,402.0,,,0.06,,1.0,27.89
VRSN_US,VERISIGN INC,USD,550.0,,,0.06,,1.0,27.89
CCL_US,CARNIVAL CORP,USD,4434.0,,,0.06,,1.0,27.89
MLM_US,MARTIN MARIETTA MATERIALS,USD,346.0,,,0.06,,1.0,27.89
EXR_US,EXTRA SPACE STORAGE INC,USD,743.0,,,0.06,,1.0,27.89
CLX_US,CLOROX COMPANY,USD,691.0,,,0.06,,1.0,27.89
TSN_US,TYSON FOODS INC-CL A,USD,1637.0,,,0.06,,1.0,27.89
FLT_US,FLEETCOR TECHNOLOGIES INC,USD,463.0,,,0.06,,1.0,27.89
VTR_US,VENTAS INC,USD,2084.0,,,0.06,,1.0,27.89
PPL_US,PPL CORP,USD,4273.0,,,0.06,,1.0,27.89
MKC_US,MCCORMICK & CO-NON VTG SHRS,USD,1383.0,,,0.06,,1.0,27.89
