Date,2021/06/29
Name,元大MSCI中國A股國際通ETF基金
Net Asset,1269125811
Shares Outstanding,43488000
ETF Currency,NTD
NAV per Share,29.18

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
002013_CN,中航機電,CNY,25100.0,,,0.09,,1.0,4.323
603456_CN,九洲藥業,CNY,5400.0,,,0.09,,1.0,4.323
601990_CN,南京證券,CNY,23800.0,,,0.09,,1.0,4.323
000932_CN,華菱鋼鐵,CNY,39600.0,,,0.09,,1.0,4.323
600188_CN,兗州煤業,CNY,16000.0,,,0.09,,1.0,4.323
000027_CN,深圳能源,CNY,25668.0,,,0.09,,1.0,4.323
300699_CN,光威復材,CNY,3400.0,,,0.09,,1.0,4.323
603939_CN,益豐藥房,CNY,4498.0,,,0.09,,1.0,4.323
600109_CN,國金證券,CNY,19545.0,,,0.08,,1.0,4.323
000807_CN,云鋁股份,CNY,20200.0,,,0.08,,1.0,4.323
600315_CN,上海家化,CNY,4400.0,,,0.08,,1.0,4.323
601108_CN,財通證券,CNY,23200.0,,,0.08,,1.0,4.323
300037_CN,新宙邦,CNY,2700.0,,,0.08,,1.0,4.323
600655_CN,豫園股份,CNY,20913.0,,,0.08,,1.0,4.323
601077_CN,渝農商行,CNY,57100.0,,,0.08,,1.0,4.323
002120_CN,韻達股份,CNY,18790.0,,,0.08,,1.0,4.323
002673_CN,西部證券,CNY,28908.0,,,0.08,,1.0,4.323
002690_CN,美亞光電,CNY,4400.0,,,0.08,,1.0,4.323
603605_CN,珀萊雅,CNY,1300.0,,,0.08,,1.0,4.323
300677_CN,英科醫療,CNY,2300.0,,,0.08,,1.0,4.323
601696_CN,中銀證券,CNY,12000.0,,,0.08,,1.0,4.323
601872_CN,招商輪船,CNY,52200.0,,,0.08,,1.0,4.323
002384_CN,東山精密,CNY,11100.0,,,0.08,,1.0,4.323
002511_CN,中順潔柔,CNY,8500.0,,,0.08,,1.0,4.323
002223_CN,魚躍醫療,CNY,6500.0,,,0.08,,1.0,4.323
000983_CN,山西焦煤,CNY,26450.0,,,0.08,,1.0,4.323
002078_CN,太陽紙業,CNY,17000.0,,,0.08,,1.0,4.323
002409_CN,雅克科技,CNY,3000.0,,,0.08,,1.0,4.323
002032_CN,蘇泊爾,CNY,3600.0,,,0.08,,1.0,4.323
002180_CN,納思達,CNY,7000.0,,,0.08,,1.0,4.323
000830_CN,魯西化工,CNY,12300.0,,,0.08,,1.0,4.323
603638_CN,艾迪精密,CNY,5460.0,,,0.08,,1.0,4.323
601319_CN,中國人保,CNY,38200.0,,,0.08,,1.0,4.323
000050_CN,深天馬A,CNY,15900.0,,,0.08,,1.0,4.323
600705_CN,中航資本,CNY,57600.0,,,0.08,,1.0,4.323
000728_CN,國元證券,CNY,28195.0,,,0.08,,1.0,4.323
002157_CN,正邦科技,CNY,20000.0,,,0.08,,1.0,4.323
002603_CN,以嶺藥業,CNY,7800.0,,,0.08,,1.0,4.323
