Date,2021/06/29
Name,元大日經225基金
Net Asset,215950594
Shares Outstanding,5925000
ETF Currency,NTD
NAV per Share,36.45

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
5202_JP,NIPPON SHEET GLASS CO LTD,JPY,100.0,,,0.01,,1.0,0.2521
7003_JP,MITSUI E&S HOLDINGS CO LTD,JPY,100.0,,,0.01,,1.0,0.2521
8308_JP,RESONA HOLDINGS INC,JPY,100.0,,,0.01,,1.0,0.2521
9412_JP,SKY PERFECT JSAT HOLDINGS,JPY,100.0,,,0.0,,1.0,0.2521
3103_JP,UNITIKA LTD,JPY,100.0,,,0.0,,1.0,0.2521
2768_JP,SOJITZ CORP,JPY,100.0,,,0.0,,1.0,0.2521
9501_JP,TOKYO ELECTRIC POWER COMPANY,JPY,100.0,,,0.0,,1.0,0.2521
7211_JP,MITSUBISHI MOTORS CORP,JPY,100.0,,,0.0,,1.0,0.2521
NK,日經225指數期貨(SGX),JPY,8.0,202109,,13.53,,1000.0,0.2521
Cash,保證金,JPY,22437000.0,,,,1,1,0.2521
Cash,保證金,NTD,475.0,,,,1,1,1.0
Cash,保證金,USD,131.4,,,,1,1,27.899
Cash,現金,JPY,19689092.0,,,,1,1,0.2521
Cash,現金,NTD,20880143.0,,,,1,1,1.0
Cash,應收股利,JPY,813126.0,,,,1,1,0.2521

